,loss,accuracy,f2,auc,val_loss,val_accuracy,val_f2,val_auc,lr
58,0.03356986120343208,0.8271145224571228,0.1912163943052292,0.7380862236022949,0.03445091098546982,0.8192952275276184,0.18718507885932922,0.6924648284912109,1e-05
59,0.03352061286568642,0.8185203671455383,0.19801968336105347,0.7410696148872375,0.034402038902044296,0.8201547265052795,0.18149806559085846,0.6900337934494019,1e-05
60,0.033560167998075485,0.8221728801727295,0.19195321202278137,0.7386265993118286,0.03428403660655022,0.8210141658782959,0.17953726649284363,0.6898249387741089,1e-05
61,0.03363166004419327,0.8176609873771667,0.188058540225029,0.7366636395454407,0.034210190176963806,0.8227331042289734,0.17953726649284363,0.6896949410438538,1e-05
62,0.033531639724969864,0.8272577524185181,0.19334344565868378,0.7395797967910767,0.03435163199901581,0.8207992911338806,0.17953726649284363,0.6890502572059631,1e-05
63,0.03365181386470795,0.8260402679443359,0.18650442361831665,0.737908124923706,0.03453724458813667,0.8177911639213562,0.18541020154953003,0.6909835338592529,1e-05
64,0.03360569104552269,0.8199527263641357,0.19518952071666718,0.7354214191436768,0.03444204479455948,0.8192952275276184,0.1856669783592224,0.6905056238174438,1e-05
65,0.03346394747495651,0.8216715455055237,0.19619785249233246,0.7434766292572021,0.03413365036249161,0.8240223526954651,0.18007096648216248,0.6893492937088013,1e-05
66,0.03361935541033745,0.8209553956985474,0.19988110661506653,0.7377970218658447,0.034345123916864395,0.8195101022720337,0.17919370532035828,0.691249668598175,1e-05
67,0.033560860902071,0.8227458000183105,0.19387929141521454,0.7407200336456299,0.034256018698215485,0.8207992911338806,0.17975963652133942,0.6900956630706787,1e-05
68,0.03355647623538971,0.8209553956985474,0.1919701248407364,0.7384400367736816,0.03430379927158356,0.8201547265052795,0.1842258870601654,0.6908444166183472,1e-05
69,0.03360878303647041,0.8203108310699463,0.19447489082813263,0.735002875328064,0.03423226624727249,0.8216587901115417,0.18007096648216248,0.6890884637832642,1e-05
